angular/angular.js 8206 8177 [0.002642908314777977, 0.24602274719497402, 93.08788572775052, 0.2793820745917867, 294.57993437548487, 1054.3981205877442, 0.0, 0.0, 1.0, 1, 1.0, 1.0, 0] 1
angular/angular.js 14635 12682 [0.1639717487335375, 26.601487559671458, 162.2321391650231, 0.14853656006939112, 225.55286717799137, 1518.500678032539, 0.2099730158923939, 0.8746210678846857, 0.5, 1, 0.0, 0.0, 0] 1
angular/angular.js 1602 1564 [0.028512737831597256, 5.81544949752072, 203.95970151544523, -0.03266704864790016, -30.413806336226724, 931.0240010978686, 0.6182729111975406, 0.9770829772049595, 0.14285714285714285, 1, 0.15119760479041916, 1.0, -1] 1
angular/angular.js 3025 2522 [0.008694485526221296, 2.3492993050094064, 270.2056720807992, 0.3554863550718024, 1157.8154220464994, 3256.9897705711933, 0.36896527286261854, 0.5662215297086207, 0.5, 2, 0.45, 0.5853658536585366, -1] 1
angular/angular.js 3197 3082 [-0.01296093311451416, -1.9230061997474874, 148.3694254693769, 0.0061723609107691485, 1.736126011280786, 281.2742217085365, 0.26708573550234366, 0.2371985286429685, 0.5, 1, 0.0, 0.0, -1] 1
angular/angular.js 5976 5536 [0.47023801077416033, 153.939060350358, 327.3641365080753, 0.15640943957271872, 107.2115286696807, 685.4543367878723, 0.1788593490247198, 0.1788593490247198, 0.6, 3, 0.7970479704797048, 0.935064935064935, -1] 1
angular/angular.js 4021 3897 [0.09212120878179503, 27.469335523524187, 298.18687668971046, 0.5562577064076041, 3383.8387589238796, 6083.221355758322, 0.4281657003422731, 1.0, 0.5, 1, 0.5384615384615384, 1.0, -1] 1
angular/angular.js 9481 9478 [0.0003563525860020773, 0.1410089312337029, 395.70059758982893, 0.02921298586051732, 28.529835297653882, 976.6148326595144, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0] 1
angular/angular.js 8206 8130 [-0.007846073753726295, -0.6044478703800066, 77.03826007153441, 0.15949379655355267, 86.45040024787542, 542.0298601948965, 0.0, 0.0, 1.0, 1, 1.0, 1.0, 0] 1
angular/angular.js 2362 2307 [0.31385044947198343, 49.68462457870313, 158.30668607386633, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1, 1.0, 1.0, 0] 1
angular/angular.js 12362 12307 [0.15957153941922583, 27.79727603895489, 174.19946025541546, 0.0, 0.0, 0.0, 0.7183716954643027, 0.9982383527251191, 0.38446969696969696, 203, 0.8290861410409897, 0.9385608260729268, 0] 1
angular/angular.js 3082 2835 [0.026976335994933376, 6.412325751276976, 237.70187887937493, -0.0042893568610355565, -6.9545914387659025, 1621.3599530366173, 0.37319004593300725, 0.7052455628520673, 0.5, 1, 0.43859649122807015, 0.7575757575757576, 0] 1
angular/angular.js 7960 7776 [-0.02647778759863214, -5.350681540337632, 202.081896775018, 0.26834208570653334, 564.5919535602895, 2104.0007648213023, 0.019753121432158467, 0.0, 0.1, 1, 0.0, 0.0, -1] 1
angular/angular.js 3699 3697 [0.41793302713599334, 147.90570688410438, 353.89810634893087, 0.0, 0.0, 0.0, 0.013324274853112592, 0.0, 0.0, 0, 0.0, 0.0, 0] 1
angular/angular.js 12933 12166 [0.22101327620772607, 61.393146003560936, 277.7803535469911, 0.1811127372513482, 2311.335448817392, 12761.860286003635, 0.5537433949503703, 0.44197604307892735, 0.3333333333333333, 1, 0.41358024691358025, 1.0, -1] 1
