JuliaLang/julia	13582	7008	0.5471099424209431
JuliaLang/julia	11820	1091	0.5027443209174457
JuliaLang/julia	14378	13308	0.48041619703456795
JuliaLang/julia	14264	12929	0.49655692721211425
JuliaLang/julia	5706	5519	0.5523639531168459
JuliaLang/julia	8791	5572	0.5017324096248049
JuliaLang/julia	12014	5045	0.5112473324894871
JuliaLang/julia	12835	9073	0.4769150439682826
JuliaLang/julia	16942	10269	0.4982889428781197
JuliaLang/julia	17231	11888	0.4990516199272869
JuliaLang/julia	13084	3724	0.5345616762109815
JuliaLang/julia	22233	22169	0.5594620621463368
JuliaLang/julia	14098	12904	0.5813565154637934
JuliaLang/julia	12058	9235	0.5372011681364403
JuliaLang/julia	14792	10691	0.479908076337924
JuliaLang/julia	11244	9607	0.47523745210017043
JuliaLang/julia	13062	12994	0.534820116150225
JuliaLang/julia	13378	13330	0.4755389349058868
JuliaLang/julia	12130	9878	0.5476048681548715
JuliaLang/julia	18936	17246	0.5247600723871144
JuliaLang/julia	16255	16125	0.5566315076792809
JuliaLang/julia	20147	4745	0.4796540546909448
JuliaLang/julia	11906	11836	0.4857627519123894
JuliaLang/julia	18163	9041	0.495334367633051
JuliaLang/julia	21140	20535	0.5338163517092708
JuliaLang/julia	14328	14262	0.5546669392809797
JuliaLang/julia	12151	12147	0.5388977528742376
JuliaLang/julia	16915	8223	0.5132398316679785
JuliaLang/julia	21184	20429	0.5266113988402127
JuliaLang/julia	19863	19856	0.5971187533050878
JuliaLang/julia	19082	748	0.4976905777996555
JuliaLang/julia	8725	7108	0.5494654301951452
JuliaLang/julia	20408	20405	0.5711387465389007
JuliaLang/julia	8838	6344	0.5418091041710174
JuliaLang/julia	10525	2423	0.48041619703456795
JuliaLang/julia	14063	13758	0.48046481546035813
JuliaLang/julia	16257	16215	0.5440009142589857
JuliaLang/julia	21299	18447	0.5591141730686333
JuliaLang/julia	16421	9417	0.48262554887552284
JuliaLang/julia	9065	6115	0.5418790467547526
JuliaLang/julia	17876	16835	0.48228358178080055
JuliaLang/julia	16080	15892	0.5761499315952725
angular/angular.js	8206	8177	0.5386338871263787
angular/angular.js	14635	3927	0.5302119014153146
angular/angular.js	1602	944	0.5806247965094207
angular/angular.js	3025	3010	0.53860888850736
angular/angular.js	3197	2992	0.4990697543529043
angular/angular.js	5976	3693	0.5344372836978647
angular/angular.js	4021	3897	0.5441634208271592
angular/angular.js	9481	4117	0.5870217135598963
angular/angular.js	8206	8177	0.5386338871263787
angular/angular.js	2362	2307	0.5635689533675203
angular/angular.js	12362	7835	0.4908135099086122
angular/angular.js	3082	2060	0.5337985582449921
angular/angular.js	7960	4005	0.5655277504231531
angular/angular.js	3699	3318	0.5278249662644923
angular/angular.js	12933	9630	0.5408554168483711
angular/angular.js	9905	7564	0.522629569541203
angular/angular.js	9013	517	0.48343666591791273
angular/angular.js	5080	3376	0.5752531472101671
angular/angular.js	9917	5045	0.5470901726261992
angular/angular.js	2439	1507	0.5159719667067552
angular/angular.js	2260	2170	0.6105118655599362
angular/angular.js	10592	4764	0.4908135099086122
angular/angular.js	2488	2381	0.5888288874284997
angular/angular.js	4612	4602	0.5455975932182576
angular/angular.js	5174	5110	0.595264723653183
angular/angular.js	12524	12477	0.597549846378579
angular/angular.js	4369	4351	0.5709502504895101
angular/angular.js	15542	15538	0.5524223675485966
angular/angular.js	2265	41	0.44696019522386765
angular/angular.js	6716	5339	0.5761499315952725
angular/angular.js	14967	9322	0.5324476868813992
angular/angular.js	10619	6112	0.6067661296536342
angular/angular.js	12072	10311	0.582216784834827
angular/angular.js	4171	4083	0.5577285151396222
angular/angular.js	15919	10377	0.5731323690929119
angular/angular.js	8716	8628	0.5773886784044856
angular/angular.js	3393	1745	0.5454399369504356
angular/angular.js	7079	6474	0.6028966849171972
angular/angular.js	4086	2988	0.5312553116560012
angular/angular.js	8626	8606	0.5829026900778196
angular/angular.js	7906	7903	0.5964850580091997
angular/angular.js	5108	5101	0.5592385255144068
angular/angular.js	9827	3481	0.5606032483276604
angular/angular.js	8492	5933	0.5632304223832387
angular/angular.js	7479	6965	0.581385436783929
angular/angular.js	8206	8177	0.5386338871263787
angular/angular.js	9356	8837	0.5570155159925267
angular/angular.js	4530	4410	0.560661180368667
angular/angular.js	1851	1701	0.5742732313058647
angular/angular.js	13497	13495	0.5774449028951653
angular/angular.js	4940	4529	0.6108440803627095
angular/angular.js	5084	4872	0.602649200589334
angular/angular.js	11803	11722	0.6000732483971458
angular/angular.js	6986	6983	0.612805055021935
angular/angular.js	6215	2887	0.5732178428833853
angular/angular.js	4544	4535	0.5870217135598963
angular/angular.js	4916	4860	0.5285752765987785
angular/angular.js	4968	4963	0.5033354155950498
angular/angular.js	6876	5346	0.5467102482425131
angular/angular.js	2399	2327	0.5562138748939142
angular/angular.js	4658	4615	0.5870217135598963
angular/angular.js	6807	6801	0.6345842971205189
angular/angular.js	4630	2603	0.585508789296043
angular/angular.js	11973	2529	0.551500081392891
angular/angular.js	13942	13941	0.5862668577430079
angular/angular.js	3198	2545	0.5708123767830595
angular/angular.js	11028	9964	0.5695386099621123
angular/angular.js	8034	8032	0.5755571059921745
angular/angular.js	4924	4854	0.5430419965511794
angular/angular.js	4300	3958	0.6001187465931562
angular/angular.js	1514	1113	0.523703687746295
angular/angular.js	11790	3377	0.5445605793141126
angular/angular.js	4833	2408	0.5547977479400107
angular/angular.js	8108	6775	0.5849281925989667
angular/angular.js	2357	2327	0.5878089448908871
angular/angular.js	4308	3848	0.5486749901124904
angular/angular.js	3958	3898	0.5652442895340279
angular/angular.js	8205	7968	0.5394081368942549
angular/angular.js	4642	4615	0.5878089448908871
angular/angular.js	10335	5715	0.546801167229087
angular/angular.js	4665	4615	0.5878089448908871
angular/angular.js	5019	4942	0.5167159398610621
angular/angular.js	4292	2932	0.6050923799407466
angular/angular.js	7846	5063	0.573356904844264
angular/angular.js	10711	10327	0.5524609096201997
angular/angular.js	12110	9069	0.5639379361156502
angular/angular.js	3785	3761	0.559180703267086
angular/angular.js	3010	2522	0.5274390235936439
angular/angular.js	6885	5222	0.5821127500116495
angular/angular.js	10585	9883	0.607957711063273
angular/angular.js	10485	10476	0.6127650352818388
angular/angular.js	9763	4101	0.543567141668729
angular/angular.js	4532	4410	0.5808932499326579
angular/angular.js	1616	455	0.5324051754116659
angular/angular.js	3452	2981	0.5549557529040037
angular/angular.js	4356	2932	0.6213423059488808
angular/angular.js	11593	11579	0.5986740037908024
angular/angular.js	13014	9069	0.5973128132501049
angular/angular.js	10477	10443	0.5702092425089837
angular/angular.js	14488	14085	0.6026609653163764
angular/angular.js	7947	4737	0.5626365882372545
angular/angular.js	4193	2738	0.5167393048409796
angular/angular.js	15535	15150	0.4701989669807559
angular/angular.js	15110	15106	0.5422033573940696
angular/angular.js	11938	11937	0.607957711063273
angular/angular.js	7999	5903	0.5697076145812644
angular/angular.js	7582	3461	0.6064700676676341
angular/angular.js	4646	4512	0.6071832450988511
angular/angular.js	11017	10893	0.5397167985835656
angular/angular.js	8516	8512	0.5991868650621339
angular/angular.js	11359	7134	0.563544928130448
angular/angular.js	2273	1084	0.607957711063273
ansible/ansible	10147	9625	0.5829284563080583
ansible/ansible	12760	12758	0.5388360354814644
ansible/ansible	9490	1306	0.5060481652783014
ansible/ansible	3025	3024	0.5312001711572001
ansible/ansible	23739	23703	0.5390683724584957
ansible/ansible	23233	10122	0.5616552748609916
ansible/ansible	20087	2709	0.4743506126796972
ansible/ansible	7838	6674	0.5525951544759532
ansible/ansible	6638	6570	0.5271121582623783
ansible/ansible	10174	1732	0.4976905777996555
ansible/ansible	12528	12214	0.5579472305708278
ansible/ansible	11127	11002	0.47918847676072945
ansible/ansible	15533	12416	0.4743506126796972
ansible/ansible	19263	3710	0.4845110710325515
ansible/ansible	20476	3455	0.4908135099086122
ansible/ansible	24798	12970	0.49978809785240397
ansible/ansible	25791	9345	0.483946186256031
ansible/ansible	6597	6578	0.5559924076833304
